entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
17,17,14,SECRETARIA DE MOVILIDAD Y TRANSPORTE,96615720.88,96615720.88,95035891.86
17,17,15,COMISION ESTATAL DE SEGURIDAD PUBLICA,1332184329,1332184329,1590539552
17,17,16,CONSEJERIA JURIDICA,29922626.87,33719203.93,27979417.01
17,17,17,INSTITUTO ESTATAL DE DOCUMENTACION DEL ESTADO DE MORELOS,3663864.72,3663864.72,3672693.83
17,17,18,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,9118241.54,9118241.54,17095440.53
17,17,19,SECRETARIA EJECUTIVO DEL SISTEMA DE PROTECCION INTEGRAL DE NIÑAS NIÑOS Y ADOLESCENTES DEL ESTADO DE MORELOS,4584273.2,4584273.2,1173658.9
17,17,20,COORDINACION ESTATAL DEL SUBSISTEMA DE PREPARATORIA ABIERTA,4454184.84,4454184.84,5906751.05
17,17,21,TRIBUNAL ESTATAL DE CONCILIACION Y ARBITRAJE DEL ESTADO DE MORELOS,14042362.6,14042362.6,13740922.37
17,17,22,INSTITUTO MORELENSE DE LAS PERSONAS ADOLESCENTES Y JOVENES,7840000.3,7840000.3,7844015.91
17,17,23,FONDO ESTATAL PARA LA ADMINISTRACION Y OPERACION DEL RECINTO DEPORTIVO AGUSTIN CORUCO DIAZ,4663146.92,4663146.92,3315929.95
17,17,24,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE MORELOS,5446744.54,5446744.54,5294543.06
17,17,25,COMISION ESTATAL DE BIODIVERSIDAD,3879126.01,3879126.01,3592490.61
17,17,26,COMISION DE BUSQUEDA DE PERSONAS DEL ESTADO DE MORELOS,4708146.9,4708146.9,26249365.19
17,17,27,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE DEL ESTADO DE MORELOS,34962460.58,34962460.58,37504840
17,17,28,COMISION ESTATAL DE EVALUACION DEL DESARROLLO SOCIAL,3000002.4,3000002.4,4368744.14
17,17,29,FONDO ESTATAL PARA LA PROMOCION Y DESARROLLO DE EVENTOS VINCULADOS CON LA CULTURA Y EL TURISMO,1459711.92,1459711.92,1044343.31
17,17,30,PROCURADURIA ESTATAL DE LA DEFENSA DEL TRABAJO,2491966.36,2491966.36,4444268.63
17,17,31,CENTRO ESTATAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y DELINCUENCIA CON PARTICIPACION CIUDADANA,4314605.98,4314605.98,4494789.1
17,17,32,COMISION EJECUTIVA DE ATENCION Y REPARACION A VICTIMAS DEL ESTADO DE MORELOS,7725951,7725951,7725951
17,17,33,COMISION ESTATAL DEL AGUA,102680000,102680000,433283321.4
17,17,34,COORDINACION ESTATAL DE PROTECCION CIVIL MORELOS,28392395,28392395,33507441.18
17,17,35,COMISION ESTATAL DE MEJORA REGULATORIA,4004000,4004000,4004000
17,17,36,INSTITUTO MORELENSE DE RADIO Y TELEVISION,38239588,38239588,38239586.02
17,17,37,INSTITUTO PROVETERANOS DE LA REVOLUCION DEL SUR,484000,484000,562950.25
17,17,38,COMISION ESTATAL DE RESERVAS TERRITORIALES,7638001,7638001,8127419.93
17,17,39,INSTITUTO DE SERVICIOS REGISTRALES Y CATASTRALES DEL ESTADO DE MORELOS,31703776,31703776,33117652.88
17,17,40,INSTITUTO DE LA DEFENSORIA PUBLICA DEL ESTADO DE MORELOS,21061424,21061424,20889005.18
17,17,41,INSTITUTO DE CREDITO PARA LOS TRABAJADORES AL SERVICIO DEL GOBIERNO DEL ESTADO DE MORELOS,133059888,133059888,107050653
17,17,42,COMISION ESTATAL DE ARBITRAJE MEDICO,5797568,5797568,5797568
17,17,43,HOSPITAL DEL NIÑO MORELENSE,260102001,260102001,262452755
17,17,44,SERVICIOS DE SALUD DE MORELOS,2538441347,2538441347,4702423478
17,17,45,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE MORELOS,390352419,390352419,399860986.5
17,17,46,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE MORELOS,27778000,27778000,56452727.6
17,17,47,INSTITUTO DE EDUCACION BASICA DEL ESTADO DE MORELOS,8719116028,8719116028,9157127396
17,17,48,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,71506154,71506154,76840332.07
17,17,49,COLEGIO DE BACHILLERES DEL ESTADO DE MORELOS,159704000,159704000,317540426
17,17,50,COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE MORELOS,98332300,98332300,119889990.7
17,17,51,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE MORELOS,64808030,64808030,152123314
17,17,52,UNIVERSIDAD POLITECNICA DEL ESTADO DE MORELOS,31587000,31587000,83061966.39
17,17,53,UNIVERSIDAD TECNOLOGICA EMILIANO ZAPATA DEL ESTADO DE MORELOS,44115456,44115456,96551164.58
17,17,54,UNIVERSIDAD TECNOLOGICA DEL SUR DEL ESTADO DE MORELOS,10262145,10262145,21234654.29
17,17,55,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE MORELOS,11896378,11896378,12370355.4
17,17,56,INSTITUTO ESTATAL DE INFRAESTRUCTURA EDUCATIVA,27957790,27957790,239487672.1
17,17,57,INSTITUTO DEL DEPORTE Y CULTURA FISICA DEL ESTADO DE MORELOS,40089000,40089000,47744228.79
17,17,58,CENTRO MORELENSE DE LAS ARTES,17027000,17027000,30046317.84
17,17,59,MUSEO MORELENSE DE ARTE POPULAR,2860000,2860000,2860000
17,17,60,AEROPUERTO DE CUERNAVACA SA DE CV,50839731,50841707.2,25757451.08
17,17,61,OPERADOR DE CARRETERAS DE CUOTA,6850000,6850000,9534002.08
17,17,62,INSTITUTO MORELENSE PARA EL FINANCIAMIENTO DEL SECTOR PRODUCTIVO,NSS,NSS,NSS
18,18,1,SECRETARIA DE ADMINISTRACION Y FINANZAS,4963010612,4963010612,5475941677
18,18,2,SECRETARIA DE DESARROLLO RURAL,139666971.4,139666971.4,151082394.2
18,18,3,SECRETARIA DE EDUCACION,919344116.3,919344116.3,2123309235
18,18,4,SECRETARIA DE BIENESTAR E IGUALDAD SUSTANTIVA,25427151.18,25427151.18,16185818.7
18,18,5,SECRETARIA PARA LA HONESTIDAD Y BUENA GOBERNANZA,55397605.93,55397605.93,51459107.11
18,18,6,SECRETARIA DE INFRAESTRUCTURA,624840123.6,624840123.6,725602894.6
18,18,7,SECRETARIA DE DESARROLLO SUSTENTABLE,108967192.8,108967192.8,130242202.5
18,18,8,SECRETARIA DE SEGURIDAD Y PROTECCION CIUDADANA,793129908.6,793129908.6,851644120.8
18,18,9,SECRETARIA DE TURISMO,59480337.25,59480337.25,42100845.84
18,18,10,SECRETARIA DE ECONOMIA,126253513.5,126253513.5,98691486.6
18,18,11,SECRETARIA GENERAL DE GOBIERNO,251759661.1,251759661.1,235984770
18,18,12,SECRETARIA EJECUTIVA DEL SISTEMA LOCAL ANTICORRUPCION,5026159.63,5026159.63,5264816.14
18,18,13,DESPACHO DEL EJECUTIVO,79926862.88,79926862.88,79285582
18,18,14,SECRETARIA DE MOVILIDAD,111630975,111630975,108583103.5
18,18,15,BENEFICENCIA PUBLICA DEL ESTADO DE NAYARIT,6357497.1,6357497.1,6508854.69
18,18,16,CENTRO DE DESARROLLO ECONOMICO EDUCATIVO DE LA MESA DE EL NAYAR,7980445.41,7980445.41,8280357.37
18,18,17,CENTRO DE JUSTICIA FAMILIAR,16972562.93,16972562.93,16528770.06
18,18,18,COLEGIO DE BACHILLERES DEL ESTADO DE NAYARIT,64854466.59,64854466.59,78073418.4
18,18,19,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE NAYARIT,77601379.4,77601379.4,93134494.32
18,18,20,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE NAYARIT,193934978.2,193934978.2,227607372.7
18,18,21,COMISION ESTATAL DE AGUA POTABLE Y ALCANTARILLADO,83468568.81,88468568.81,148835679.7
18,18,22,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO PARA EL ESTADO DE NAYARIT,2098720.64,2098720.64,4518094.47
18,18,23,COMISION FORESTAL DE NAYARIT,8734799.77,8734799.77,8986607.81
18,18,24,COMITE ADMINISTRADOR DE LA FERIA NACIONAL TEPIC,8500000,8500000,0
18,18,25,INSTITUTO DE PLANEACION DE NAYARIT,19770736.82,19770736.82,25036521.52
18,18,26,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE NAYARIT,8773229.72,9642794.72,33335831.68
18,18,27,CONSEJO ESTATAL CONTRA LAS ADICCIONES,29745969.92,29745969.92,33458630.39
18,18,28,CONSEJO ESTATAL PARA LA CULTURA Y LAS ARTES DE NAYARIT,56091803.6,56961368.6,56292841.07
18,18,29,FIDEICOMISO BAHIA DE BANDERAS,116259219.2,116259219.2,424940808.5
18,18,30,FIDEICOMISO DE PROMOCION TURISTICA,140000000,140000000,104997662.2
18,18,31,FONDO DE FOMENTO INDUSTRIAL DEL ESTADO DE NAYARIT,0,0,6306330.91
18,18,32,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE NAYARIT,60309373.58,60309373.58,60367337.92
18,18,33,INSTITUTO MARAKAME,15164079.56,15164079.56,14032670.2
18,18,34,INSTITUTO NAYARITA DE CULTURA FISICA Y DEPORTE,49687967.59,49687967.59,48473787.88
18,18,35,INSTITUTO NAYARITA DE EDUCACION PARA ADULTOS,62674047,62674047,56575112.5
18,18,36,INSTITUTO NAYARITA DE LA JUVENTUD,4172863.6,4172863.6,4726181.59
18,18,37,INSTITUTO NAYARITA PARA LA INFRAESTRUCTURA FISICA EDUCATIVA,376356267.1,381356267.1,299816291.9
18,18,38,INSTITUTO PARA LA MUJER NAYARITA,13602164.63,13602164.63,27056817.81
18,18,39,INSTITUTO PROMOTOR DE LA VIVIENDA DE NAYARIT,74516717.4,74516717.4,73922897.41
18,18,40,PATRONATO DEL TEATRO DEL PUEBLO,9165401.02,9165401.02,13618524.13
18,18,41,SERVICIOS DE EDUCACION PUBLICA DEL ESTADO DE NAYARIT,5779455822,5779455822,5561879927
18,18,42,SERVICIOS DE SALUD EN NAYARIT,2348831335,2348831335,3257136807
18,18,43,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,180832104,252801046.7,229770472.6
18,18,44,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE NAYARIT,352847299,434327299,400507609.4
18,18,45,UNIVERSIDAD TECNOLOGICA DE BAHIA DE BANDERAS,55879699.71,55879699.71,67233915.28
18,18,46,UNIVERSIDAD TECNOLOGICA DE LA COSTA,46317469.24,46317469.24,49534583.57
18,18,47,UNIVERSIDAD TECNOLOGICA DE LA SIERRA,20959103.6,20959103.6,23689242.42
18,18,48,UNIVERSIDAD TECNOLOGICA DE NAYARIT,113542051.4,113542051.4,123853518.9
18,18,49,UNIVERSIDAD TECNOLOGICA DE MAZATAN,13000000,13000000,23213292.44
18,18,50,UNIVERSIDAD POLITECNICA DEL ESTADO DE NAYARIT,8317328.82,8317328.82,18351227.84
18,18,51,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS DEL ESTADO DE NAYARIT,7796058,7796058,7634611
18,18,52,PATRONATO DE LA UNIVERSIDAD AUTONOMA DE NAYARIT,45099355,45099355,177783277
18,18,53,FONDO MIXTO CONACYT GOBIERNO DEL ESTADO DE NAYARIT,0,0,216274.1
18,18,54,SISTEMA DE RADIO Y TELEVISION DE NAYARIT,47100797,47100797,42074430.08
19,19,1,SECRETARIA PARTICULAR DEL GOBERNADOR,63479138.68,63479138.68,49325789.09
19,19,2,OFICINA EJECUTIVA DEL GOBERNADOR,12252237.4,12252237.4,12964854.33
19,19,3,SECRETARIA GENERAL DE GOBIERNO,1528467974,1528467974,1492809812
19,19,4,SECRETARIA DE FINANZAS Y TESORERIA GENERAL DEL ESTADO,13489866761,13489866761,14608611172
19,19,5,REPRESENTACION DEL GOBIERNO DEL ESTADO DE NUEVO LEON EN LA CIUDAD DE MEXICO,24566513.65,24566513.65,21328838.11
19,19,6,SECRETARIA DE SEGURIDAD PUBLICA,5521743179,5521743179,5448058742
19,19,7,SECRETARIA DE EDUCACION,11832218894,11832218894,13151179993
19,19,8,SECRETARIA DE SALUD,46605163.59,46605163.59,48982280.07
19,19,9,SECRETARIA DE ECONOMIA Y TRABAJO,520569981.5,520569981.5,253413809.1
19,19,10,SECRETARIA DE INFRAESTRUCTURA,1480611207,1480611207,548672185.6
19,19,11,SECRETARIA DE DESARROLLO SOCIAL,890096273.5,890096273.5,694889285.1
19,19,12,SECRETARIA DE ADMINISTRACION,1516074841,1516074841,1802208973
19,19,13,SECRETARIA DE DESARROLLO SUSTENTABLE,107303982.8,107303982.8,101410886.6
19,19,14,CONTRALORIA Y TRANSPARENCIA GUBERNAMENTAL,140755985.8,140755985.8,122399206.1
19,19,15,SECRETARIA DE DESARROLLO AGROPECUARIO,332416433.1,332416433.1,317634767.6
19,19,16,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE,142810092,142810092,154385842.7
19,19,17,TRIBUNAL DE JUSTICIA ADMINISTRATIVA,123616526.1,123616526.1,122003656.4
19,19,18,TRIBUNAL DE ARBITRAJE,8099327.67,8099327.67,7492191.51
19,19,19,COLEGIO DE BACHILLERES MILITARIZADO GENERAL MARIANO ESCOBEDO,254321391,254321391,211265394.3
19,19,20,COLEGIO DE EDUCACION PROFESIONAL TECNICA DE NUEVO LEON CONALEP,360739439.7,360739439.7,360874477.3
19,19,21,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS CECYTE,247203142.1,247203142.1,404594988.4
19,19,22,CONSEJO ESTATAL DEL TRANSPORTE CET,7131901.05,7131901.05,0
19,19,23,CONSEJO ESTATAL PARA LA PROMOCION DE VALORES Y CULTURA DE LA LEGALIDAD,5448083.29,5448083.29,4707386.97
19,19,24,CONSEJO PARA LA CULTURA Y LAS ARTES CONARTE,194281144.6,194281144.6,225410509.5
19,19,25,CORPORACION PARA EL DESARROLLO TURISTICO DE NUEVO LEON CODETUR,82445181,82445181,113483897.5
19,19,26,FIDEICOMISO FESTIVAL INTERNACIONAL DE SANTA LUCIA FISL,30656797,30656797,39757047.05
19,19,27,FIDEICOMISO FONDO DE APOYO PARA LA CREACION Y CONSOLIDACION DEL EMPLEO PRODUCTIVO EN EL ESTADO DE NUEVO LEON FOCRECE,36721574.07,36721574.07,36721574
19,19,28,FIDEICOMISO FONDO EDITORIAL DE NUEVO LEON,5413493.79,5413493.79,8049579.42
19,19,29,FIDEICOMISO PARA EL DESARROLLO DE LA ZONA CITRICOLA FIDECITRUS,9804604.99,9804604.99,9804597
19,19,30,FIDEICOMISO PARA EL DESARROLLO DEL SUR DEL ESTADO DE NUEVO LEON FIDESUR,10864188.41,10864188.41,10864188
19,19,31,FIDEICOMISO PARA LA REORDENACION COMERCIAL FIRECOM,794192.12,794192.12,1408991.64
19,19,32,FIDEICOMISO PROMOTOR DE PROYECTOS ESTRATEGICOS URBANOS FIDEPROES,890391867.7,890391867.7,243258971.9
19,19,33,FIDEICOMISO SISTEMA INTEGRAL DE TRANSITO METROPOLITANO SINTRAM,4133947.84,4133947.84,4002998.01
19,19,34,FIDEICOMISO TURISMO NUEVO LEON FITUR,43573779.45,43573779.45,39942628
19,19,35,FIDEICOMISO VIDA SILVESTRE DE NUEVO LEON FVS,1634098.46,1634098.46,559175.74
19,19,36,FOMENTO METROPOLITANO DE MONTERREY FOMERREY,21109100.96,21109100.96,42304101.25
19,19,37,INSTITUTO CONSTRUCTOR DE INFRAESTRUCTURA FISICA EDUCATIVA Y DEPORTIVA DE NUEVO LEON ICIFED,302920518.8,302920518.8,315528458.6
19,19,38,INSTITUTO DE CAPACITACION Y EDUCACION PARA EL TRABAJO ICET,82197647.09,82197647.09,86809443.6
19,19,39,INSTITUTO DE CONTROL VEHICULAR ICV,36604085.96,36604085.96,4103229197
19,19,40,INSTITUTO DE DEFENSORIA PUBLICA DE NUEVO LEON,281121170.2,281121170.2,327435138
19,19,41,INSTITUTO DE INNOVACION Y TRANSFERENCIA DE TECNOLOGIA IITT,28252597.53,28252597.53,27416127.58
19,19,42,INSTITUTO DE INVESTIGACION INNOVACION Y ESTUDIOS DE POSGRADO PARA LA EDUCACION DE NUEVO LEON IIIEPE,11347159.27,11347159.27,12345449.6
19,19,43,INSTITUTO DE LA VIVIENDA DE NUEVO LEON,61597863.7,61597863.7,87597863
19,19,44,INSTITUTO DE MOVILIDAD Y ACCESIBILIDAD DEL ESTADO DE NUEVO LEON IMA,248260812.1,248260812.1,197028607.7
19,19,45,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE NUEVO LEON ISSSTELEON,5139538843,5139538843,4197862669
19,19,46,INSTITUTO DEL AGUA DEL ESTADO DE NUEVO LEON,1650722.75,1650722.75,1610607.8
19,19,47,INSTITUTO ESTATAL DE CULTURA FISICA Y DEPORTE INDE,324987467.7,324987467.7,446227749.8
19,19,48,INSTITUTO ESTATAL DE LA JUVENTUD,20761604.03,20761604.03,20761603.14
19,19,49,INSTITUTO ESTATAL DE LAS MUJERES,89171804.27,89171804.27,72864948.86
19,19,50,INSTITUTO ESTATAL DE LAS PERSONAS ADULTAS MAYORES IEPAM,19525658.36,19525658.36,19476531
19,19,51,INSTITUTO ESTATAL DE SEGURIDAD PUBLICA IESP,6541012.15,6541012.15,5976141.66
19,19,52,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE NUEVO LEON IRCNL,228173217.7,228173217.7,236578876
19,19,53,MUSEO DE HISTORIA MEXICANA MHM,85498167.9,85498167.9,84747152.57
19,19,54,OPERADORA DE SERVICIOS TURISTICOS DE NUEVO LEON OSETUR,1744243.73,1744243.73,2837750.73
19,19,55,PARQUE FUNDIDORA,10000000,30000000,34378596.69
19,19,56,PARQUES Y VIDA SILVESTRE DE NUEVO LEON,49602360.47,49602360.47,60085587.87
19,19,57,PROMOTORA DE DESARROLLO RURAL PRODERLEON,40000000,40000000,21000000
19,19,58,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,19366658.35,19366658.35,19060146.38
19,19,59,SERVICIOS DE AGUA Y DRENAJE DE MONTERREY SADM,1136489315,1136489315,1078142149
19,19,60,SERVICIOS DE SALUD SSNL,6617235445,6817235445,6453481036
19,19,61,SISTEMA DE CAMINOS SCNL,134784148.9,134784148.9,129935744
19,19,62,SISTEMA DE RADIO Y TELEVISION DE NUEVO LEON,74177156.54,74177156.54,95648811.63
19,19,63,SISTEMA DE TRANSPORTE COLECTIVO METRORREY,1225320715,1225320715,901183869.5
19,19,64,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DIF,847751749.7,847751749.7,841296259.2
19,19,65,UNIDAD DE INTEGRACION EDUCATIVA UIE,15946362870,15946362870,17234676600
19,19,66,UNIVERSIDAD DE CIENCIAS DE LA SEGURIDAD UCS,94543259.9,94543259.9,83436746.42
19,19,67,UNIVERSIDAD POLITECNICA DE APODACA,8916652.48,8916652.48,16102936.78
19,19,68,UNIVERSIDAD POLITECNICA DE GARCIA,5069908.99,5069908.99,9616887.45
19,19,69,UNIVERSIDAD TECNOLOGICA BILINGUE FRANCO MEXICANA DE NUEVO LEON,4112048.4,4112048.4,8305552.09
19,19,70,UNIVERSIDAD TECNOLOGICA CADEREYTA,20062467.72,20062467.72,44041031.87
19,19,71,UNIVERSIDAD TECNOLOGICA GENERAL MARIANO ESCOBEDO,32322864.82,32322864.82,74135521.92
19,19,72,UNIVERSIDAD TECNOLOGICA LINARES,16718723.1,16718723.1,47261308.36
19,19,73,UNIVERSIDAD TECNOLOGICA SANTA CATARINA,33437446.2,33437446.2,74424136.2
19,19,74,CORPORACION PARA EL DESARROLLO DE LA ZONA FRONTERIZA DE NUEVO LEON CODEFRONT,0,0,0
19,19,75,FIDEICOMISO FONDO PARA LA VIVIENDA DE LOS TRABAJADORES DE LA EDUCACION FOVILEON EDUCACION,0,0,0
19,19,76,FIDEICOMISO FONDO PARA LA VIVIENDA DE LOS TRABAJADORES DEL ESTADO FOVILEON SERVIDORES PUBLICOS,0,0,0
19,19,77,FIDEICOMISO ZARAGOZA,0,0,0
19,19,78,RED ESTATAL DE AUTOPISTAS DE NUEVO LEON REA,0,0,0
19,19,79,SISTEMA INTEGRAL PARA EL MANEJO ECOLOGICO Y PROCESAMIENTO DE DESECHOS SIMEPRODE,0,0,0
20,20,1,GUBERNATURA,173460693,238910495.1,237780877.9
20,20,2,SECRETARIA GENERAL DE GOBIERNO,337574376,459139621,456358315.4
20,20,3,SECRETARIA DE SEGURIDAD PUBLICA DE OAXACA,1475747477,1827215712,1826394373
20,20,4,SECRETARIA DE LAS INFRAESTRUCTURAS Y EL ORDENAMIENTO TERRITORIAL SUSTENTABLE,257769361.7,2666376622,1574033862
20,20,5,SECRETARIA DE TURISMO,94557739.38,142600880.7,141610058.5
20,20,6,SECRETARIA DE ECONOMIA,175621967.5,244893015.9,242772214.1
20,20,7,SECRETARIA DE MOVILIDAD,154093067.6,364362998.7,363907382.9
20,20,8,SECRETARIA DE LAS CULTURAS Y ARTES DE OAXACA,181748392.3,244196100.5,243937528.4
20,20,9,SECRETARIA DE BIENESTAR DEL ESTADO DE OAXACA,80051933.72,834804695.5,723263618.1
20,20,10,SECRETARIA DE PUEBLOS INDIGENAS Y AFROMEXICANO,26605281.4,64067124.96,63930010.16
20,20,11,SECRETARIA DE DESARROLLO AGROPECUARIO PESCA Y ACUACULTURA,272725757.2,456581078.2,454320687.9
20,20,12,SECRETARIA DE FINANZAS,663979376.7,971946561,971371543.2
20,20,13,SECRETARIA DE ADMINISTRACION,966797681.3,1481480173,1475005103
20,20,14,SECRETARIA DE MEDIO AMBIENTE ENERGIAS Y DESARROLLO SUSTENTABLE,35328563.18,98307483.61,76085441.89
20,20,15,SECRETARIA DE LAS MUJERES DE OAXACA,18290782.95,80424901.32,80302884.78
20,20,16,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,31176492.98,441178203.5,363894651
20,20,17,SECRETARIA DE LA CONTRALORIA Y TRANSPARENCIA GUBERNAMENTAL,116352210.9,230756929.3,230374676.3
20,20,18,JEFATURA DE LA GUBERNATURA,27775752.44,9200418.37,9200418.37
20,20,19,CONSEJERIA JURIDICA DEL GOBIERNO DEL ESTADO,341682262.8,539662884.6,533956634.1
20,20,20,COORDINACION GENERAL DE EDUCACION MEDIA SUPERIOR Y SUPERIOR CIENCIA Y TECNOLOGIA,32077150.7,101012778.7,100972460.6
20,20,21,COORDINACION GENERAL DE COMUNICACION SOCIAL Y VOCERIA DEL GOBIERNO DEL ESTADO,271682068.8,270376040.2,269064107.8
20,20,22,COORDINACION PARA LA ATENCION DE LOS DERECHOS HUMANOS,8265861.21,11143791.45,11120265.83
20,20,23,COORDINACION GENERAL DEL COMITE ESTATAL DE PLANEACION PARA EL DESARROLLO DE OAXACA,125136774.7,172347716.6,169697541.8
20,20,24,CAMINOS Y AEROPISTAS DE OAXACA,216181986.9,705959563.6,655510809.3
20,20,25,CASA DE LA CULTURA OAXAQUEÑA,28119479.72,37745043.34,37663820.14
20,20,26,CENTRO DE LAS ARTES DE SAN AGUSTIN,5925713.59,10779146.97,8181502.13
20,20,27,COLEGIO DE BACHILLERES DEL ESTADO DE OAXACA,1077607172,1160260097,1157268494
20,20,28,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE OAXACA,761402484,821249600.3,820561980
20,20,29,COLEGIO SUPERIOR PARA LA EDUCACION INTEGRAL INTERCULTURAL DE OAXACA,217281157,232715730.8,232674769.9
20,20,30,INSTITUTO DE CULTURA FISICA Y DEPORTE DE OAXACA,59100353.87,79985831.79,73688084.46
20,20,31,COMISION ESTATAL DE LA VIVIENDA,86611575.72,574440918.9,480507328.8
20,20,32,COMISION ESTATAL DEL AGUA,249129774.1,590134282.6,545321819.8
20,20,33,COMISION ESTATAL FORESTAL,8973480.29,28325786.43,28325786.43
20,20,34,COMISION ESTATAL PARA LA PLANEACION DE LA EDUCACION SUPERIOR EN EL ESTADO DE OAXACA,1851011.52,1815156.02,1815156.02
20,20,35,COMISION ESTATAL PARA LA PLANEACION Y PROGRAMACION DE LA EDUCACION MEDIA SUPERIOR DEL ESTADO DE OAXACA,1160501.76,924285.35,704954.6
20,20,36,COMISION PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA URBANA DEL ESTADO DE OAXACA,4591832.04,4876679.51,4813893.33
20,20,37,CONSEJO ESTATAL PARA LA PREVENCION Y CONTROL DEL SIDA,9897296.18,16948574.99,16948574.99
20,20,38,CONSEJO OAXAQUEÑO DE CIENCIA TECNOLOGIA E INNOVACION,3814778.6,12091878.45,9737308.55
20,20,39,COORDINACION ESTATAL DE PROTECCION CIVIL DE OAXACA,14412179.1,118664478.1,117383194.7
20,20,40,CORPORACION OAXAQUEÑA DE RADIO Y TELEVISION,57859970.34,65744485.28,65743621.1
20,20,41,DIRECCION GENERAL DE POBLACION DE OAXACA,4370708.41,5000412.46,4752412.46
20,20,42,HOSPITAL DE LA NIÑEZ OAXAQUEÑA,47668792.4,52720706.56,52720580.92
20,20,43,INSTITUTO DE CAPACITACION Y PRODUCTIVIDAD PARA EL TRABAJO DEL ESTADO DE OAXACA,84917933,93892768.29,93818607.86
20,20,44,INSTITUTO DE ESTUDIOS DE BACHILLERATO DEL ESTADO DE OAXACA,363236672.1,478790052.1,478606418.3
20,20,45,INSTITUTO DE LA JUVENTUD DEL ESTADO DE OAXACA,22377517.41,30379395.82,30027549.26
20,20,46,INSTITUTO DEL PATRIMONIO CULTURAL DEL ESTADO DE OAXACA,6841467.02,162921758.8,88019841.41
20,20,47,INSTITUTO ESTATAL DE EDUCACION PUBLICA DE OAXACA,24691912509,26832337464,26732651913
20,20,48,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,164211566,241445294.2,241445294.2
20,20,49,INSTITUTO OAXAQUEÑO CONSTRUCTOR DE INFRAESTRUCTURA FISICA EDUCATIVA,30165077.7,346344837.4,291469818.4
20,20,50,INSTITUTO OAXAQUEÑO DE ATENCION AL MIGRANTE,24580099.62,27806941.22,27789477.42
20,20,51,INSTITUTO OAXAQUEÑO DE LAS ARTESANIAS,11323158.25,14219190.24,14185656.96
20,20,52,INSTITUTO TECNOLOGICO SUPERIOR DE SAN MIGUEL EL GRANDE,29921562,31237650,25103995.38
20,20,53,INSTITUTO TECNOLOGICO SUPERIOR DE TEPOSCOLULA,30220092,42901397.35,30873566.22
20,20,54,NOVAUNIVERSITAS,29336393,44980868.84,42499143.95
20,20,55,SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE OAXACA,246325077.5,434857893.8,431822901.8
20,20,56,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE OAXACA,298783822.1,1201261147,1192727108
20,20,57,UNIVERSIDAD DE CHALCATONGO,15878580,16448854.04,16448854.04
20,20,58,UNIVERSIDAD DE LA CAÑADA,25809476,55014876.15,48389636.71
20,20,59,UNIVERSIDAD DE LA COSTA,14336534,17850738.92,17850738.92
20,20,60,UNIVERSIDAD DE LA SIERRA JUAREZ,30306970,58288419.86,49314546.72
20,20,61,UNIVERSIDAD DE LA SIERRA SUR,72351681,155622903.6,138203425.9
20,20,62,UNIVERSIDAD DEL ISTMO,81474987,130789353.7,121107102.1
20,20,63,UNIVERSIDAD DEL MAR,184060042,246694836.4,244777559
