entidad_a,enticve1,numeral,nombre1,sexostt,sexos1,sexos2
11,11,10,SECRETARIA DE DESARROLLO SOCIAL Y HUMANO,917,485,432
11,11,11,SECRETARIA DE FINANZAS INVERSION Y ADMINISTRACION,726,371,355
11,11,12,SECRETARIA DE SEGURIDAD PUBLICA,7076,4821,2255
11,11,13,SECRETARIA DE DESARROLLO AGROALIMENTARIO Y RURAL,164,101,63
11,11,14,SECRETARIA DE DESARROLLO ECONOMICO SUSTENTABLE,281,137,144
11,11,15,SECRETARIA DE EDUCACION,60180,18868,41312
11,11,16,SECRETARIA DE INFRAESTRUCTURA CONECTIVIDAD Y MOVILIDAD,594,356,238
11,11,17,SECRETARIA DE TURISMO,104,43,61
11,11,18,SECRETARIA DE LA TRANSPARENCIA Y RENDICION DE CUENTAS,278,141,137
11,11,19,SECRETARIA DE MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,195,114,81
11,11,20,SECRETARIA DEL MIGRANTE Y ENLACE INTERNACIONAL,37,19,18
11,11,21,SERVICIO DE ADMINISTRACION TRIBUTARIA DEL ESTADO DE GUANAJUATO,1111,467,644
11,11,22,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,68,38,30
11,11,23,COORDINACION GENERAL DE INFORMACION ESTRATEGICA,46,26,20
11,11,24,UNIDAD DE ANALISIS Y ESTRATEGIA DE SEGURIDAD CIUDADANA,1,0,1
11,11,25,SECRETARIA EJECUTIVA DEL SISTEMA DE PROTECCION DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,10,1,9
11,11,26,COMISION ESTATAL DE BUSQUEDA DE PERSONAS,24,11,13
11,11,27,COMISION ESTATAL DEL AGUA DE GUANAJUATO,168,115,53
11,11,28,COORDINADORA DE FOMENTO AL COMERCIO EXTERIOR,56,31,25
11,11,29,INSTITUTO ESTATAL DE LA CULTURA,368,241,127
11,11,30,UNIVERSIDAD TECNOLOGICA DE LEON,862,469,393
11,11,31,INSTITUTO TECNOLOGICO SUPERIOR DE IRAPUATO,425,256,169
11,11,32,SISTEMA AVANZADO DE BACHILLERATO Y EDUCACION SUPERIOR EN EL ESTADO DE GUANAJUATO,1944,1006,938
11,11,33,INSTITUTO DE SALUD PUBLICA DEL ESTADO DE GUANAJUATO,23791,7981,15810
11,11,34,INSTITUTO TECNOLOGICO SUPERIOR DEL SUR DE GUANAJUATO,125,79,46
11,11,35,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO,15,8,7
11,11,36,UNIVERSIDAD TECNOLOGICA DEL SUROESTE DE GUANAJUATO,284,137,147
11,11,37,INSTITUTO PARA EL DESARROLLO Y ATENCION A LAS JUVENTUDES DEL ESTADO DE GUANAJUATO,82,36,46
11,11,38,PROCURADURIA AMBIENTAL Y DE ORDENAMIENTO TERRITORIAL DEL ESTADO DE GUANAJUATO,93,52,41
11,11,39,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUANAJUATO,1385,674,711
11,11,40,INSTITUTO DE LA MUJER GUANAJUATENSE,59,18,41
11,11,41,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,1920,778,1142
11,11,42,ESCUELA PREPARATORIA REGIONAL DEL RINCON,80,33,47
11,11,43,INSTITUTO DE ALFABETIZACION Y EDUCACION BASICA PARA ADULTOS,742,297,445
11,11,44,UNIVERSIDAD POLITECNICA DE GUANAJUATO,330,189,141
11,11,45,FORUM CULTURAL GUANAJUATO,45,27,18
11,11,46,INSTITUTO ESTATAL DE CAPACITACION,473,243,230
11,11,47,UNIVERSIDAD VIRTUAL DEL ESTADO DE GUANAJUATO,2037,897,1140
11,11,48,CENTRO DE EVALUACION Y CONTROL DE CONFIANZA DEL ESTADO DE GUANAJUATO,151,58,93
11,11,49,INSTITUTO TECNOLOGICO SUPERIOR DE GUANAJUATO,87,38,49
11,11,50,INSTITUTO TECNOLOGICO SUPERIOR DE SALVATIERRA,124,75,49
11,11,51,UNIVERSIDAD POLITECNICA DE PENJAMO,153,84,69
11,11,52,UNIVERSIDAD POLITECNICA DE JUVENTINO ROSAS,145,85,60
11,11,53,UNIVERSIDAD POLITECNICA DEL BICENTENARIO,152,89,63
11,11,54,UNIVERSIDAD TECNOLOGICA DE SAN MIGUEL DE ALLENDE,164,84,80
11,11,55,GUANAJUATO PUERTO INTERIOR,1,1,0
11,11,56,UNIVERSIDAD TECNOLOGICA DE SALAMANCA,208,112,96
11,11,57,PARQUE AGRO TECNOLOGICO XONOTLI SA DE CV,10,8,2
11,11,58,INSTITUTO GUANAJUATENSE PARA PERSONAS CON DISCAPACIDAD,130,59,71
11,11,59,INSTITUTO TECNOLOGICO SUPERIOR DE ABASOLO,85,44,41
11,11,60,INSTITUTO TECNOLOGICO SUPERIOR DE PURISIMA DEL RINCON,144,80,64
11,11,61,UNIVERSIDAD TECNOLOGICA LAJA BAJIO,59,28,31
11,11,62,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,17,10,7
11,11,63,INSTITUTO DE FORMACION EN SEGURIDAD PUBLICA DEL ESTADO,96,60,36
11,11,64,PROCURADURIA DE PROTECCION DE NIÑAS NIÑOS Y ADOLESCENTES,128,44,84
11,11,65,INSTITUTO DE INNOVACION CIENCIA Y EMPRENDIMIENTO PARA LA COMPETITIVIDAD,53,25,28
11,11,66,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS,22,16,6
11,11,67,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE GUANAJUATO,128,62,66
11,11,68,COMISION DE DEPORTE DEL ESTADO DE GUANAJUATO,116,60,56
11,11,69,UNIDAD DE TELEVISION DE GUANAJUATO,189,119,70
11,11,70,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,502,267,235
11,11,71,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE GUANAJUATO,3099,1436,1663
11,11,72,UNIVERSIDAD TECNOLOGICA DEL NORTE DEL ESTADO DE GUANAJUATO,292,139,153
11,11,73,MUSEO ICONOGRAFICO DEL QUIJOTE,28,12,16
11,11,74,CONSEJO GUANAJUATENSE PARA LA PREVENSION Y CONTROL DEL VIH-SIDA,1,0,1
11,11,75,FONDOS GUANAJUATO,105,60,45
11,11,76,CENTRO DE LAS ARTES,20,12,8
11,11,77,MUSEO DE ARTE E HISTORIA DE GUANAJUATO,67,42,25
11,11,78,TEATRO BICENTENARIO,33,24,9
11,11,79,PARQUE GUANAJUATO BICENTENARIO,43,20,23
12,12,1,JEFE DE LA OFICINA DEL GOBERNADOR,595,360,235
12,12,2,SECRETARIA GENERAL DE GOBIERNO,727,335,392
12,12,3,SECRETARIA DE FINANZAS Y ADMINISTRACION,13722,5810,7912
12,12,4,SECRETARIA DE EDUCACION GUERRERO,59066,23689,35377
12,12,5,SECRETARIA DE CULTURA,225,118,107
12,12,6,SECRETARIA DE SALUD,20458,7797,12661
12,12,7,SECRETARIA DE DESARROLLO URBANO OBRAS PUBLICAS Y ORDENAMIENTO TERRITORIAL,162,93,69
12,12,8,SECRETARIA DE DESARROLLO Y BIENESTAR SOCIAL,203,86,117
12,12,9,SECRETARIA DE AGRICULTURA GANADERIA PESCA Y DESARROLLO RURAL,166,88,78
12,12,10,SECRETARIA DE FOMENTO Y DESARROLLO ECONOMICO,63,36,27
12,12,11,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,481,189,292
12,12,12,SECRETARIA DE TURISMO,166,66,100
12,12,13,SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES,203,109,94
12,12,14,SECRETARIA DE SEGURIDAD PUBLICA,4521,3431,1090
12,12,15,SECRETARIA DE PROTECCION CIVIL,508,422,86
12,12,16,SECRETARIA DE CONTRALORIA Y TRANSPARENCIA GUBERNAMENTAL,308,159,149
12,12,17,SECRETARIA DE LA MUJER,274,78,196
12,12,18,SECRETARIA DE PLANEACION Y DESARROLLO REGIONAL,252,140,112
12,12,19,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,50,25,25
12,12,20,SECRETARIA DE ASUNTOS INDIGENAS Y AFROMEXICANOS,93,53,40
12,12,21,SECRETARIA DE LA JUVENTUD Y LA NIÑEZ,70,36,34
12,12,22,SECRETARIA DE LOS MIGRANTES Y ASUNTOS INTERNACIONALES,25,15,10
12,12,23,CONSEJO DE POLITICAS PUBLICAS,2,2,0
12,12,24,REPRESENTACION DEL PODER EJECUTIVO DEL ESTADO DE GUERRERO EN LA CIUDAD DE MEXICO,34,17,17
12,12,25,PROCURADURIA DE PROTECCION AMBIENTAL,33,18,15
12,12,26,TRIBUNAL DE CONCILIACION Y ARBITRAJE,73,28,45
12,12,27,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS DE GUERRERO,303,158,145
12,12,28,COLEGIO DE BACHILLERES DEL ESTADO DE GUERRERO,2824,1506,1318
12,12,29,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE GUERRERO,665,387,278
12,12,30,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE GUERRERO,280,145,135
12,12,31,ESCUELA DE PARTERAS PROFESIONALES DEL ESTADO DE GUERRERO OPD,22,9,13
12,12,32,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE GUERRERO,201,97,104
12,12,33,INSTITUTO DE BACHILLERATO DEL ESTADO DE GUERRERO,41,27,14
12,12,34,INSTITUTO DE BACHILLERATO INTERCULTURAL DEL ESTADO DE GUERRERO,67,28,39
12,12,35,INSTITUTO TECNOLOGICO SUPERIOR DE LA COSTA CHICA,140,84,56
12,12,36,INSTITUTO TECNOLOGICO SUPERIOR DE LA MONTAÑA,165,93,72
12,12,37,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE GUERRERO,50,32,18
12,12,38,UNIVERSIDAD POLITECNICA DEL ESTADO DE GUERRERO,94,48,46
12,12,39,UNIVERSIDAD TECNOLOGICA DE ACAPULCO,102,58,44
12,12,40,UNIVERSIDAD TECNOLOGICA DE LA COSTA GRANDE DE GUERRERO,249,147,102
12,12,41,UNIVERSIDAD TECNOLOGICA DE LA REGION NORTE DE GUERRERO,217,126,91
12,12,42,UNIVERSIDAD TECNOLOGICA DEL MAR DEL ESTADO DE GUERRERO,53,33,20
12,12,43,UNIVERSIDAD TECNOLOGICA DE TIERRA CALIENTE,48,30,18
12,12,44,CONSEJO DE CIENCIA TECNOLOGIA E INNOVACION DEL ESTADO DE GUERRERO,20,11,9
12,12,45,INSTITUTO DE RADIO Y TELEVISION DE GUERRERO,136,91,45
12,12,46,LA AVISPA MUSEO INTERACTIVO,37,22,15
12,12,47,ORQUESTA FILARMONICA DE ACAPULCO,114,75,39
12,12,48,INSTITUTO DEL DEPORTE DE GUERRERO,101,64,37
12,12,49,HOSPITAL DE LA MADRE Y EL NIÑO GUERRERENSE,507,139,368
12,12,50,HOSPITAL DE LA MADRE Y EL NIÑO INDIGENA GUERRERENSE,306,109,197
12,12,51,INSTITUTO ESTATAL DE CANCEROLOGIA DR ARTURO BELTRAN ORTEGA,197,81,116
12,12,52,INSTITUTO ESTATAL DE OFTALMOLOGIA,67,20,47
12,12,53,INSTITUTO DE SEGURIDAD SOCIAL DE LOS SERVIDORES PUBLICOS DEL ESTADO DE GUERRERO,336,189,147
12,12,54,INSTITUTO GUERRERENSE DE LA INFRAESTRUCTURA FISICA EDUCATIVA,111,72,39
12,12,55,ACABUS,45,28,17
12,12,56,COMISION DE INFRAESTRUCTURA CARRETERA Y AEROPORTUARIA DEL ESTADO DE GUERRERO,301,204,97
12,12,57,INSTITUTO GUERRERENSE PARA LA ATENCION INTEGRAL DE LAS PERSONAS ADULTAS MAYORES,35,17,18
12,12,58,PARQUE PAPAGAYO,174,128,46
12,12,59,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,751,285,466
12,12,60,CONSEJO ESTATAL DEL COCOTERO,21,14,7
12,12,61,AGROINDUSTRIAS DEL SUR,59,52,7
12,12,62,CONSEJO ESTATAL DEL CAFE,28,18,10
12,12,63,FIDEICOMISO GUERRERO INDUSTRIAL,11,5,6
12,12,64,FIDEICOMISO PARA EL DESARROLLO ECONOMICO Y SOCIAL DE ACAPULCO,71,46,25
12,12,65,FONDO DE APOYO A LA MICRO PEQUEÑA Y MEDIANA EMPRESA DEL ESTADO DE GUERRERO,13,6,7
12,12,66,INSTITUTO GUERRERENSE DEL EMPRENDEDOR OPD,20,18,2
12,12,67,FIDEICOMISO CENTRO INTERNACIONAL ACAPULCO,NSS,NSS,NSS
12,12,68,FIDEICOMISO PARA LA PROMOCION TURISTICA DE ACAPULCO,8,5,3
12,12,69,PROMOTORA TURISTICA DE GUERRERO,52,35,17
12,12,70,PROMOTORA ADMINISTRADORA DE LOS SERVICIOS DE PLAYA DE ZONA FEDERAL MARITIMO TERRESTRE DE ZIHUATANEJO,NSS,NSS,NSS
12,12,71,FIDEICOMISO BAHIA DE ZIHUATANEJO,83,60,23
12,12,72,INSTITUTO DE VIVIENDA Y SUELO URBANO DE GUERRERO,88,39,49
12,12,73,COMISION DE AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO DEL ESTADO DE GUERRERO,204,113,91
12,12,74,INSTITUTO DE LA POLICIA AUXILIAR DEL ESTADO DE GUERRERO,1458,1308,150
12,12,75,FIDEICOMISO DE ADMINISTRACION E INVERSION DEL IMPUESTO SOBRE LA PRESTACION DE SERVICIOS DE HOSPEDAJE DE TAXCO,0,0,0
12,12,76,FIDEICOMISO PARA LA ADMINISTRACION DEL IMPUESTO SOBRE LA PRESTACION DEL SERVICIO DE HOSPEDAJE DE IXTAPA ZIHUATANEJO,0,0,0
12,12,77,PROMOTORA Y ADMINISTRADORA DE LOS SERVICIOS DE PLAYA DE ZONA FEDERAL MARITIMO TERRESTRE DE ACAPULCO,315,244,71
12,12,78,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION DE GUERRERO,12,6,6
12,12,79,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,58,30,28
13,13,1,OFICIALIA MAYOR,710,315,395
13,13,2,OFICINA DEL GOBERNADOR,39,22,17
13,13,3,PROCURADURIA GENERAL DE JUSTICIA,2209,1170,1039
13,13,4,SECRETARIA DE CONTRALORIA,366,188,178
13,13,5,SECRETARIA DE CULTURA,223,116,107
13,13,6,SECRETARIA DE DESARROLLO AGROPECUARIO,441,268,173
13,13,7,SECRETARIA DE DESARROLLO ECONOMICO,151,68,83
13,13,8,SECRETARIA DE DESARROLLO SOCIAL,200,90,110
13,13,9,SECRETARIA DE EDUCACION PUBLICA,149,60,89
13,13,10,SECRETARIA DE FINANZAS PUBLICAS,1243,536,707
13,13,11,SECRETARIA DE GOBIERNO,1212,592,620
13,13,12,SECRETARIA DE OBRAS PUBLICAS Y ORDENAMIENTO TERRITORIAL,937,676,261
13,13,13,SECRETARIA DE SALUD,32,19,13
13,13,14,SECRETARIA DE SEGURIDAD PUBLICA,3264,2316,948
13,13,15,SECRETARIA DE TURISMO,135,72,63
13,13,16,SECRETARIA DEL MEDIO AMBIENTE Y RECURSOS NATURALES,446,281,165
13,13,17,SECRETARIA DE MOVILIDAD Y TRANSPORTE,22,8,14
13,13,18,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,246,109,137
13,13,19,SECRETARIA EJECUTIVA DE LA POLITICA PUBLICA ESTATAL,188,107,81
13,13,20,UNIDAD DE PLANEACION Y PROSPECTIVA,265,119,146
13,13,21,AGENCIA DE DESARROLLO VALLE DE PLATA,5,1,4
13,13,22,AGENCIA ESTATAL DE ENERGIA DE HIDALGO,14,6,8
13,13,23,BACHILLERATO DEL ESTADO DE HIDALGO,499,241,258
13,13,24,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE HIDALGO,68,30,38
13,13,25,CENTRO DE JUSTICIA PARA MUJERES DEL ESTADO DE HIDALGO,92,27,65
13,13,26,CENTRO ESTATAL DE MAQUINARIA PARA EL DESARROLLO,37,27,10
13,13,27,CIUDAD DE LAS MUJERES,88,1,87
13,13,28,COLEGIO DE BACHILLERES DEL ESTADO DE HIDALGO,3024,1579,1445
13,13,29,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE HIDALGO,373,185,188
13,13,30,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE HIDALGO,2653,1271,1382
13,13,31,COMISION DE AGUA Y ALCANTARILLADO DE SISTEMAS INTERMUNICIPALES,1102,814,288
13,13,32,COMISION DE AGUA Y ALCANTARILLADO DEL SISTEMA VALLE DEL MEZQUITAL,52,40,12
13,13,33,COMISION ESTATAL DE VIVIENDA,81,38,43
13,13,34,COMISION ESTATAL DEL AGUA Y ALCANTARILLADO,112,65,47
13,13,35,COMISION ESTATAL DE BIODIVERSIDAD DE HIDALGO,13,4,9
13,13,36,COMISION ESTATAL PARA EL DESARROLLO SOSTENIBLE DE LOS PUEBLOS INDIGENAS CEDSPI,64,41,23
13,13,37,CONSEJO DE CIENCIA TECNOLOGIA E INNOVACION DE HIDALGO CITNOVA,33,19,14
13,13,38,CONSEJO EJECUTIVO DEL COMPLEJO CIENTIFICO Y TECNOLOGICO SINCROTRON EN EL ESTADO DE HIDALGO,1,1,0
13,13,39,CONSEJO ESTATAL PARA LA CULTURA Y LAS ARTES DE HIDALGO,194,116,78
13,13,40,CONSEJO RECTOR PACHUCA CIUDAD DEL CONOCIMIENTO Y LA CULTURA,18,10,8
13,13,41,CORPORACION DE FOMENTO DE INFRAESTRUCTURA INDUSTRIAL,39,23,16
13,13,42,CORPORACION INTERNACIONAL HIDALGO,18,9,9
13,13,43,EL COLEGIO DEL ESTADO DE HIDALGO,23,13,10
13,13,44,ESCUELA DE MUSICA DEL ESTADO DE HIDALGO,79,50,29
13,13,45,INSTITUTO CATASTRAL DEL ESTADO DE HIDALGO,40,27,13
13,13,46,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE HIDALGO,276,151,125
13,13,47,INSTITUTO DE VIVIENDA DESARROLLO URBANO Y ASENTAMIENTOS HUMANOS,3,3,0
13,13,48,INSTITUTO HIDALGUENSE DE COMPETITIVIDAD EMPRESARIAL,36,20,16
13,13,49,INSTITUTO HIDALGUENSE DE EDUCACION,43346,15459,27887
13,13,50,INSTITUTO HIDALGUENSE DE EDUCACION PARA ADULTOS,261,108,153
13,13,51,INSTITUTO HIDALGUENSE DE FINANCIAMIENTO A LA EDUCACION SUPERIOR,12,7,5
13,13,52,INSTITUTO HIDALGUENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,132,78,54
13,13,53,INSTITUTO HIDALGUENSE DE LA JUVENTUD,28,12,16
13,13,54,INSTITUTO HIDALGUENSE DE LAS MUJERES,70,21,49
13,13,55,INSTITUTO HIDALGUENSE DEL DEPORTE,199,126,73
13,13,56,INSTITUTO HIDALGUENSE PARA EL DESARROLLO MUNICIPAL,29,8,21
13,13,57,INSTITUTO PARA LA ATENCION DE LAS Y LOS ADULTOS MAYORES DEL ESTADO DE HIDALGO,149,48,101
13,13,58,INSTITUTO TECNOLOGICO SUPERIOR DE HUICHAPAN,202,116,86
13,13,59,INSTITUTO TECNOLOGICO SUPERIOR DEL OCCIDENTE DEL ESTADO DE HIDALGO,248,129,119
13,13,60,INSTITUTO TECNOLOGICO SUPERIOR DEL ORIENTE DEL ESTADO DE HIDALGO,218,107,111
13,13,61,MUSEO INTERACTIVO PARA LA NIÑEZ Y LA JUVENTUD HIDALGUENSE EL REHILETE,148,79,69
13,13,62,OPERADORA DE EVENTOS DEL ESTADO DE HIDALGO,68,40,28
13,13,63,POLICIA INDUSTRIAL BANCARIA DEL ESTADO DE HIDALGO,2308,1749,559
13,13,64,RADIO Y TELEVISION DE HIDALGO,247,145,102
13,13,65,SECRETARIA TECNICA DEL SISTEMA ESTATAL ANTICORRUPCION DE HIDALGO,6,5,1
13,13,66,SERVICIOS DE SALUD DE HIDALGO,16248,5411,10837
13,13,67,SISTEMA DE TRANSPORTE CONVENCIONAL DE HIDALGO,120,65,55
13,13,68,SISTEMA INTEGRADO DE TRANSPORTE MASIVO DE HIDALGO,98,60,38
13,13,69,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE HIDALGO,2218,664,1554
13,13,70,UNIVERSIDAD DIGITAL DEL ESTADO DE HIDALGO,24,13,11
13,13,71,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE HIDALGO,65,36,29
13,13,72,UNIVERSIDAD POLITECNICA DE FRANCISCO I MADERO,251,128,123
13,13,73,UNIVERSIDAD POLITECNICA DE HUEJUTLA,111,54,57
13,13,74,UNIVERSIDAD POLITECNICA DE LA ENERGIA,72,45,27
13,13,75,UNIVERSIDAD POLITECNICA DE PACHUCA,458,242,216
13,13,76,UNIVERSIDAD POLITECNICA DE TULANCINGO,318,174,144
13,13,77,UNIVERSIDAD POLITECNICA METROPOLITANA DE HIDALGO,292,149,143
13,13,78,UNIVERSIDAD TECNOLOGICA DE LA HUASTECA HIDALGUENSE,265,133,132
13,13,79,UNIVERSIDAD TECNOLOGICA DE LA SIERRA HIDALGUENSE,218,113,105
13,13,80,UNIVERSIDAD TECNOLOGICA DE LA ZONA METROPOLITANA DEL VALLE DE MEXICO,98,59,39
13,13,81,UNIVERSIDAD TECNOLOGICA DE MINERAL DE LA REFORMA,50,19,31
13,13,82,UNIVERSIDAD TECNOLOGICA DEL VALLE DEL MEZQUITAL,285,153,132
13,13,83,UNIVERSIDAD TECNOLOGICA MINERA DE ZIMAPAN,53,27,26
13,13,84,UNIVERSIDAD TECNOLOGICA TULA TEPEJI,526,247,279
13,13,85,UNIVERSIDAD TECNOLOGICA TULANCINGO,259,109,150
14,14,1,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,40,17,23
14,14,2,CONSEJO CIUDADANO DE SEGURIDAD,9,5,4
14,14,3,CONTRALORIA DEL ESTADO,396,220,176
14,14,4,COORDINACION GENERAL ESTRATEGICA DE CRECIMIENTO Y DESARROLLO ECONOMICO,NSS,NSS,NSS
14,14,5,COORDINACION GENERAL ESTRATEGICA DE DESARROLLO SOCIAL,17,5,12
14,14,6,COORDINACION GENERAL ESTRATEGICA DE GESTION DEL TERRITORIO,11,4,7
14,14,7,COORDINACION GENERAL ESTRATEGICA DE SEGURIDAD,25,15,10
14,14,8,DESPACHO DEL GOBERNADOR Y UNIDADES AUXILIARES DEL GOBERNADOR,176,116,60
14,14,9,FISCALIA ESPECIALIZADA EN COMBATE A LA CORRUPCION,103,60,43
14,14,10,FISCALIA ESTATAL JALISCO,4313,2328,1985
14,14,11,JEFATURA DE GABINETE,63,32,31
14,14,12,PROCURADURIA SOCIAL,369,177,192
14,14,13,SECRETARIA DE ADMINISTRACION,596,340,256
14,14,14,SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL SADER,245,149,96
14,14,15,SECRETARIA DE CULTURA,716,264,452
14,14,16,SECRETARIA DE DESARROLLO ECONOMICO,139,52,87
14,14,17,SECRETARIA DE EDUCACION,78152,26807,51345
14,14,18,SECRETARIA DE GESTION INTEGRAL DEL AGUA,6,6,0
14,14,19,SECRETARIA DE IGUALDAD SUSTANTIVA ENTRE MUJERES Y HOMBRES SISEMH,263,67,196
14,14,20,SECRETARIA DE INFRAESTRUCTURA Y OBRA PUBLICA SIOP,833,598,235
14,14,21,SECRETARIA DE INNOVACION CIENCIA Y TECNOLOGIA,89,41,48
14,14,22,SECRETARIA DE LA HACIENDA PUBLICA,1601,710,891
14,14,23,SECRETARIA DE MEDIO AMBIENTE Y DESARROLLO TERRITORIAL SEMADET,291,172,119
14,14,24,SECRETARIA DE PLANEACION Y PARTICIPACION CIUDADANA,123,58,65
14,14,25,SECRETARIA DE SALUD,63,31,32
14,14,26,SECRETARIA DE SEGURIDAD,7929,5101,2828
14,14,27,SECRETARIA DE TRABAJO Y PREVISION SOCIAL STPS,NSS,NSS,NSS
14,14,28,SECRETARIA DE TRANSPORTE,980,518,462
14,14,29,SECRETARIA DE TURISMO SECTUR,101,46,55
14,14,30,SECRETARIA DEL SISTEMA DE ASISTENCIA SOCIAL,360,183,177
14,14,31,SECRETARIA GENERAL DE GOBIERNO,1002,471,531
14,14,32,UNIDAD DE ENLACE FEDERAL Y ASUNTOS INTERNACIONALES,21,11,10
14,14,33,AGENCIA DE SANIDAD INOCUIDAD Y CALIDAD AGROALIMENTARIA DE JALISCO ASICA,62,40,22
14,14,34,AGENCIA ESTATAL DE ENTRETENIMIENTO DE JALISCO,161,65,96
14,14,35,AGENCIA PARA EL DESARROLLO DE INDUSTRIAS CREATIVAS Y DIGITALES DEL ESTADO DE JALISCO,17,6,11
14,14,36,BOSQUE LA PRIMAVERA,71,61,10
14,14,37,CENTRO DE COORDINACION COMANDO CONTROL COMUNICACIONES Y COMPUTO DEL ESTADO DE JALISCO C5,246,139,107
14,14,38,COLEGIO DE BACHILLERES DEL ESTADO DE JALISCO COBAEJ,2002,1122,880
14,14,39,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE JALISCO CONALEP,1356,673,683
14,14,40,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE JALISCO CECYTEJ,1732,938,794
14,14,41,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE JALISCO CAMEJAL,17,9,8
14,14,42,COMISION ESTATAL DEL AGUA DE JALISCO CEA,497,393,104
14,14,43,COMISION ESTATAL INDIGENA,11,4,7
14,14,44,CONSEJO ESTATAL CONTRA LAS ADICCIONES,164,61,103
14,14,45,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA DE JALISCO COECYTJAL,54,33,21
14,14,46,CONSEJO ESTATAL DE SEGURIDAD,264,85,179
14,14,47,CONSEJO ESTATAL PARA EL FOMENTO DEPORTIVO DEL ESTADO DE JALISCO CODE,1093,679,414
14,14,48,CONSEJO ESTATAL PARA LA PREVENCION DE ACCIDENTES CEPAJ,36,23,13
14,14,49,ESCUELA DE CONSERVACION Y RESTAURACION DE OCCIDENTE,55,24,31
14,14,50,FIDEICOMISO MAESTRO CIUDAD CREATIVA DIGITAL,2,0,2
14,14,51,FIDEICOMISO PARA LA ADMINISTRACION DEL PROGRAMA DE DESARROLLO FORESTAL DEL ESTADO DE JALISCO FIPRODEFO,9,6,3
14,14,52,FONDO JALISCO DE FOMENTO EMPRESARIAL FOJAL,77,32,45
14,14,53,HOGAR CABAÑAS,268,69,199
14,14,54,HOSPITAL CIVIL DE GUADALAJARA,7636,2941,4695
14,14,55,INDUSTRIA JALISCIENSE DE REHABILITACION SOCIAL INJALRESO,26,16,10
14,14,56,INSTITUTO CULTURAL CABAÑAS,91,50,41
14,14,57,INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE JALISCO,644,280,364
14,14,58,INSTITUTO DE INFORMACION ESTADISTICA Y GEOGRAFICA DEL ESTADO DE JALISCO IIEG,76,40,36
14,14,59,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE JALISCO INFEJAL,120,68,52
14,14,60,INSTITUTO DE PENSIONES DEL ESTADO DE JALISCO IPEJAL,841,430,411
14,14,61,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS INEEJAD,299,114,185
14,14,62,INSTITUTO JALISCIENSE DE CANCEROLOGIA,291,103,188
14,14,63,INSTITUTO JALISCIENSE DE CIENCIAS FORENSES IJCF,567,294,273
14,14,64,INSTITUTO JALISCIENSE DE LA VIVIENDA,65,38,27
